left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C180	C294	0.311341	0.240979	0.237131	0.254076	0.943047	0.398995	0.573955	mutual_knn
C144	C171	0.311269	0.218187	0.240785	0.380673	0.918729	0.396446	0.390991	mutual_knn
C107	C291	0.311133	0.234712	0.246685	0.301634	0.896081	0.410413	0.483039	mutual_knn
C405	C573	0.310808	0.227591	0.238883	0.313001	0.940476	0.388196	0.372837	mutual_knn
C097	C225	0.310779	0.278784	0.21128	0.131589	0.948436	0.406082	0.452792	mutual_knn
C407	C653	0.310537	0.233284	0.237572	0.29129	0.934947	0.384851	0.460781	mutual_knn
C017	C364	0.310499	0.201114	0.323408	0.228314	0.900885	0.554957	0.375787	mutual_knn
C062	C107	0.310334	0.199742	0.256518	0.354631	0.980444	0.473447	0.387171	mutual_knn
C095	C646	0.31031	0.234659	0.273428	0.177097	0.932421	0.432466	0.403706	mutual_knn
C166	C399	0.310255	0.19254	0.249766	0.430192	0.960355	0.418616	0.351801	mutual_knn
C360	C625	0.310228	0.195282	0.256111	0.39789	0.959645	0.408572	0.368158	mutual_knn
C584	C613	0.310214	0.203833	0.278906	0.296399	0.949854	0.467332	0.348303	mutual_knn
C100	C241	0.309873	0.213976	0.243118	0.356557	0.94294	0.435975	0.356846	mutual_knn
C240	C562	0.30979	0.178496	0.322873	0.298041	0.938757	0.534407	0.350505	mutual_knn
C288	C459	0.309463	0.241442	0.279885	0.181635	0.866131	0.509994	0.421375	mutual_knn
C460	C584	0.309209	0.238483	0.222444	0.255812	0.976531	0.378386	0.402155	mutual_knn
C556	C600	0.309169	0.226104	0.266253	0.21412	0.948293	0.442392	0.411823	mutual_knn
C237	C255	0.308925	0.215739	0.224809	0.408302	0.927829	0.376716	0.386305	mutual_knn
C439	C464	0.308884	0.290926	0.23448	0.235116	0.695653	0.381666	0.55643	mutual_knn
C177	C445	0.308847	0.252659	0.187744	0.304152	0.95779	0.356273	0.611723	mutual_knn
C284	C588	0.308726	0.214894	0.253233	0.267015	0.986081	0.42215	0.454012	mutual_knn
C036	C242	0.308631	0.24405	0.203926	0.308755	0.94553	0.346754	0.413928	mutual_knn
C266	C654	0.308558	0.20482	0.23002	0.391099	0.980325	0.37412	0.485796	mutual_knn
C299	C364	0.308326	0.22555	0.269879	0.293709	0.852168	0.430184	0.384649	mutual_knn
C011	C520	0.308311	0.216761	0.22467	0.38097	0.944323	0.446232	0.458453	mutual_knn
C388	C412	0.307804	0.204016	0.23169	0.393939	0.968951	0.438745	0.389195	mutual_knn
C071	C597	0.307745	0.19109	0.237211	0.454519	0.955851	0.393651	0.365169	mutual_knn
C209	C529	0.307619	0.237622	0.24164	0.289835	0.873326	0.423301	0.477586	mutual_knn
C150	C270	0.307574	0.181677	0.224041	0.511104	0.984127	0.414236	0.320203	mutual_knn
C130	C241	0.307458	0.199803	0.235098	0.387892	0.982381	0.410842	0.356846	mutual_knn
C221	C541	0.307367	0.250382	0.259548	0.102991	0.940127	0.432775	0.48144	mutual_knn
C165	C498	0.307313	0.243136	0.214527	0.275978	0.937889	0.36071	0.466128	mutual_knn
C054	C241	0.307299	0.206838	0.234419	0.353165	0.982381	0.408774	0.356846	mutual_knn
C150	C179	0.307102	0.182758	0.238109	0.452756	0.990148	0.39965	0.351341	mutual_knn
C284	C446	0.306861	0.189446	0.231864	0.468495	0.957296	0.415053	0.364881	mutual_knn
C307	C399	0.306679	0.18405	0.243015	0.454931	0.962567	0.39999	0.351801	mutual_knn
C414	C624	0.306668	0.239994	0.223954	0.354881	0.839964	0.401035	0.437105	mutual_knn
C044	C425	0.30648	0.191879	0.318637	0.198901	0.950595	0.556148	0.34086	mutual_knn
C202	C551	0.306429	0.230645	0.242979	0.285043	0.897085	0.411177	0.405651	mutual_knn
C197	C384	0.306007	0.183897	0.249284	0.438143	0.954594	0.399249	0.321897	mutual_knn
C040	C298	0.305999	0.213828	0.219554	0.344028	0.988165	0.426156	0.458644	mutual_knn
C133	C283	0.305977	0.224843	0.269407	0.25525	0.872082	0.425726	0.422282	mutual_knn
C418	C582	0.30597	0.209984	0.260704	0.287186	0.94048	0.444172	0.404522	mutual_knn
C018	C422	0.305919	0.209724	0.211448	0.400244	0.975978	0.386741	0.354431	mutual_knn
C037	C042	0.305884	0.156221	0.282503	0.451002	0.979229	0.451437	0.2712	mutual_knn
C398	C485	0.305753	0.237118	0.193039	0.346568	0.94626	0.355815	0.416265	mutual_knn
C169	C410	0.305415	0.219081	0.250247	0.330687	0.877319	0.422975	0.394419	mutual_knn
C337	C562	0.305259	0.247338	0.240018	0.161935	0.933915	0.41709	0.487098	mutual_knn
C654	C669	0.305221	0.251865	0.238083	0.250771	0.827867	0.394362	0.478055	mutual_knn
C144	C673	0.304833	0.187592	0.280015	0.410599	0.859727	0.450644	0.399306	mutual_knn
C135	C283	0.304811	0.244198	0.233176	0.2151	0.912495	0.410539	0.459164	mutual_knn
C161	C267	0.304811	0.188702	0.241147	0.396726	0.984434	0.41128	0.320405	mutual_knn
C258	C321	0.304378	0.186227	0.317795	0.21929	0.939971	0.490309	0.329658	mutual_knn
C133	C237	0.30434	0.255034	0.247368	0.165296	0.860828	0.418497	0.410062	mutual_knn
C159	C442	0.304247	0.225916	0.257403	0.256436	0.884249	0.458748	0.404159	mutual_knn
C492	C513	0.304156	0.242504	0.243728	0.191264	0.906597	0.398799	0.40326	mutual_knn
C514	C546	0.304003	0.255616	0.214391	0.236854	0.881917	0.377114	0.547633	mutual_knn
C343	C610	0.303968	0.197855	0.214347	0.439466	0.9679	0.36476	0.414651	mutual_knn
C333	C644	0.303928	0.207965	0.297234	0.260958	0.846802	0.521042	0.354286	mutual_knn
C240	C522	0.303859	0.205793	0.250184	0.310686	0.948382	0.401329	0.410561	mutual_knn
C210	C254	0.303809	0.216132	0.18477	0.483862	0.919259	0.315151	0.356947	mutual_knn
C634	C645	0.303628	0.218435	0.236743	0.321454	0.912421	0.395378	0.374976	mutual_knn
C200	C554	0.303594	0.217895	0.20213	0.36681	0.973266	0.376474	0.368285	mutual_knn
C058	C449	0.303558	0.203392	0.243462	0.346315	0.941923	0.393838	0.346417	mutual_knn
C112	C180	0.30352	0.214356	0.249433	0.271247	0.94387	0.435103	0.442929	mutual_knn
C110	C121	0.303412	0.214673	0.241436	0.293048	0.943399	0.403299	0.384986	mutual_knn
C047	C347	0.303352	0.172743	0.229255	0.525874	0.956165	0.385682	0.303825	mutual_knn
C037	C198	0.303345	0.193465	0.260796	0.315218	0.968516	0.451554	0.402969	mutual_knn
C521	C600	0.302995	0.224778	0.263404	0.197076	0.918775	0.423211	0.396714	mutual_knn
C438	C503	0.302976	0.209748	0.280674	0.24393	0.895073	0.448554	0.37755	mutual_knn
C069	C657	0.302475	0.190368	0.29669	0.307703	0.87514	0.501786	0.38934	mutual_knn
C552	C605	0.302339	0.199942	0.206395	0.4819	0.922592	0.357996	0.380971	mutual_knn
C531	C648	0.302231	0.184966	0.205097	0.536672	0.945514	0.402337	0.379205	mutual_knn
C444	C503	0.30216	0.26459	0.231465	0.206423	0.79783	0.397599	0.462783	mutual_knn
C101	C339	0.302083	0.205041	0.252867	0.319877	0.917152	0.483729	0.455049	mutual_knn
C059	C561	0.301988	0.185561	0.210583	0.472568	0.987763	0.350909	0.348723	mutual_knn
C058	C183	0.301983	0.177632	0.207666	0.558768	0.949905	0.360065	0.319501	mutual_knn
C208	C308	0.301981	0.263546	0.275782	0.114122	0.760615	0.444411	0.451064	mutual_knn
C388	C659	0.301905	0.208536	0.200626	0.401693	0.972796	0.362619	0.42547	mutual_knn
C559	C613	0.30187	0.180011	0.279061	0.393333	0.888125	0.467637	0.34526	mutual_knn
C097	C104	0.301802	0.257422	0.220778	0.130592	0.937986	0.406082	0.452792	mutual_knn
C452	C598	0.301725	0.246048	0.266742	0.265957	0.720827	0.429795	0.412646	mutual_knn
C609	C662	0.301719	0.212728	0.245911	0.288613	0.927201	0.422876	0.35715	mutual_knn
C140	C321	0.301593	0.188149	0.222296	0.462073	0.946218	0.367338	0.336462	mutual_knn
C031	C574	0.301507	0.248332	0.230379	0.170251	0.912024	0.393245	0.433625	mutual_knn
C499	C601	0.3015	0.186016	0.295181	0.360006	0.839372	0.469246	0.354405	mutual_knn
C216	C230	0.301292	0.185588	0.242839	0.362903	0.993559	0.39353	0.334834	mutual_knn
C245	C563	0.301265	0.233657	0.241228	0.188671	0.932007	0.389042	0.443143	mutual_knn
C052	C062	0.301217	0.173619	0.209195	0.569801	0.946694	0.372191	0.316884	mutual_knn
C048	C163	0.301089	0.217124	0.203523	0.336949	0.977754	0.346216	0.365758	mutual_knn
C149	C260	0.300925	0.200442	0.247552	0.324961	0.939418	0.402578	0.342579	mutual_knn
C342	C393	0.300761	0.190918	0.195338	0.485778	0.981223	0.335863	0.328611	mutual_knn
C102	C117	0.300745	0.226275	0.257167	0.176664	0.927914	0.42353	0.369097	mutual_knn
C121	C125	0.300699	0.214387	0.218063	0.3127	0.968164	0.387523	0.419716	mutual_knn
C387	C398	0.300582	0.246658	0.217515	0.20057	0.919414	0.384964	0.514432	mutual_knn
C290	C603	0.300479	0.186666	0.200072	0.502907	0.968336	0.348745	0.385322	mutual_knn
C348	C658	0.300468	0.223908	0.234509	0.209496	0.972111	0.402928	0.483815	mutual_knn
C456	C568	0.300436	0.187082	0.180523	0.545447	0.981938	0.312518	0.352487	mutual_knn
C428	C436	0.30022	0.219784	0.272201	0.168521	0.918156	0.472792	0.489134	mutual_knn
C372	C653	0.300215	0.200828	0.266046	0.248519	0.951351	0.430862	0.372795	mutual_knn
C412	C659	0.300172	0.214891	0.205547	0.320876	0.989749	0.36466	0.376795	mutual_knn
C099	C572	0.300143	0.222209	0.257697	0.251268	0.866025	0.410545	0.460598	mutual_knn
C323	C629	0.299973	0.212006	0.213241	0.329559	0.97042	0.362121	0.442223	mutual_knn
C282	C511	0.29983	0.216904	0.240218	0.296752	0.896376	0.387935	0.386841	mutual_knn
C161	C184	0.299722	0.220193	0.217783	0.278957	0.96395	0.385197	0.37404	mutual_knn
C105	C508	0.299557	0.209492	0.217616	0.403728	0.891528	0.359574	0.404262	mutual_knn
C098	C458	0.299389	0.219623	0.252801	0.29394	0.843435	0.411584	0.366954	mutual_knn
C085	C223	0.299327	0.22722	0.194155	0.349914	0.924788	0.389317	0.472656	mutual_knn
C500	C641	0.299308	0.187735	0.264736	0.30801	0.95219	0.425881	0.333326	mutual_knn
C319	C605	0.298827	0.170653	0.228521	0.46528	0.984158	0.382853	0.328055	mutual_knn
C036	C363	0.298814	0.242765	0.20245	0.205925	0.961035	0.342509	0.413928	mutual_knn
C306	C438	0.298807	0.223478	0.222987	0.244748	0.956969	0.371567	0.381973	mutual_knn
C090	C210	0.298802	0.210338	0.18411	0.418229	0.965772	0.323887	0.429394	mutual_knn
C403	C548	0.298713	0.221161	0.234095	0.313016	0.866025	0.382303	0.419718	mutual_knn
C077	C305	0.29849	0.21275	0.255644	0.233703	0.920514	0.422943	0.405449	mutual_knn
C291	C618	0.298253	0.224382	0.233857	0.287441	0.871606	0.387377	0.387942	mutual_knn
C350	C641	0.29819	0.227296	0.190708	0.305675	0.96762	0.322243	0.393597	mutual_knn
C028	C264	0.29817	0.258801	0.262402	0.124168	0.776324	0.462214	0.498708	mutual_knn
C077	C461	0.298077	0.20321	0.204591	0.424402	0.926548	0.344287	0.391933	mutual_knn
C038	C118	0.297959	0.214648	0.216762	0.292314	0.963751	0.443299	0.52319	mutual_knn
C343	C672	0.297703	0.18152	0.181849	0.532161	0.991721	0.319475	0.386125	mutual_knn
C162	C568	0.297568	0.177187	0.23206	0.46135	0.93222	0.397452	0.333358	mutual_knn
C102	C607	0.297416	0.205402	0.163399	0.463991	0.992957	0.297276	0.348464	mutual_knn
C316	C497	0.297317	0.219542	0.263491	0.281275	0.803711	0.441096	0.400434	mutual_knn
C263	C458	0.297269	0.232603	0.261819	0.29803	0.72619	0.418445	0.388497	mutual_knn
C111	C114	0.297232	0.162687	0.237893	0.48581	0.959394	0.385595	0.294525	mutual_knn
C380	C431	0.297078	0.251504	0.188982	0.242441	0.903877	0.321078	0.419625	mutual_knn
C526	C603	0.296951	0.196988	0.201912	0.409917	0.968921	0.338909	0.385322	mutual_knn
C289	C388	0.296877	0.244334	0.231314	0.155195	0.897959	0.395579	0.448299	mutual_knn
C184	C235	0.296838	0.192299	0.207821	0.488753	0.894669	0.348166	0.324184	mutual_knn
C276	C641	0.296541	0.174942	0.253174	0.349683	0.981495	0.424389	0.325082	mutual_knn
C581	C664	0.295831	0.214845	0.224713	0.262572	0.947373	0.381689	0.418877	mutual_knn
C056	C414	0.295751	0.212299	0.235227	0.248437	0.941901	0.402841	0.368052	mutual_knn
C056	C442	0.295536	0.192344	0.245755	0.350716	0.90566	0.423016	0.338736	mutual_knn
C328	C590	0.295447	0.210894	0.245118	0.232477	0.932175	0.424616	0.463155	mutual_knn
C284	C442	0.295393	0.197467	0.242654	0.271338	0.967297	0.413911	0.338736	mutual_knn
C173	C244	0.294877	0.233183	0.193095	0.252024	0.951542	0.363303	0.45565	mutual_knn
C302	C488	0.294831	0.190682	0.21133	0.404055	0.956858	0.380355	0.353654	mutual_knn
C281	C579	0.294776	0.195812	0.184175	0.466105	0.950074	0.332986	0.335214	mutual_knn
C210	C408	0.29472	0.201894	0.188612	0.387923	0.983974	0.323887	0.429394	mutual_knn
C499	C531	0.294673	0.248057	0.204789	0.219101	0.872975	0.392642	0.514006	mutual_knn
C494	C556	0.294313	0.257109	0.208782	0.177321	0.853913	0.379272	0.485033	mutual_knn
C573	C669	0.294304	0.202409	0.244802	0.263099	0.933488	0.407446	0.359881	mutual_knn
C651	C653	0.294303	0.237086	0.171434	0.271667	0.971625	0.320601	0.504908	mutual_knn
C301	C537	0.2941	0.202921	0.23176	0.255412	0.975707	0.382827	0.342338	mutual_knn
C559	C564	0.293976	0.195774	0.232697	0.342158	0.920639	0.408331	0.425901	mutual_knn
C142	C551	0.293959	0.205121	0.273425	0.231207	0.8625	0.492126	0.354668	mutual_knn
C421	C525	0.29378	0.213212	0.265869	0.234947	0.839185	0.430141	0.474331	mutual_knn
C546	C635	0.293771	0.188778	0.204753	0.436611	0.942954	0.353597	0.326272	mutual_knn
C142	C191	0.29376	0.155418	0.319038	0.300943	0.902454	0.598723	0.26906	mutual_knn
C275	C600	0.29368	0.19396	0.231783	0.325033	0.946617	0.381472	0.349248	mutual_knn
C405	C489	0.293591	0.194873	0.253032	0.30234	0.900103	0.405285	0.341418	mutual_knn
C163	C270	0.293577	0.155872	0.207774	0.54197	0.991111	0.34644	0.291214	mutual_knn
C179	C301	0.293483	0.142353	0.239016	0.527037	0.978981	0.397923	0.252611	mutual_knn
C096	C385	0.293131	0.215588	0.273804	0.235469	0.796486	0.448374	0.360796	mutual_knn
C189	C311	0.293106	0.173743	0.252524	0.416578	0.888199	0.409849	0.343006	mutual_knn
C387	C490	0.293096	0.205951	0.256521	0.189497	0.942147	0.467118	0.617341	mutual_knn
C290	C526	0.292884	0.189895	0.202055	0.398812	0.974389	0.354814	0.332048	mutual_knn
C247	C472	0.292812	0.21046	0.252034	0.22995	0.889768	0.404212	0.397004	mutual_knn
C190	C514	0.292637	0.223789	0.198875	0.248085	0.962711	0.34062	0.531245	mutual_knn
C479	C611	0.292436	0.206771	0.2231	0.267744	0.953463	0.405	0.394567	mutual_knn
C453	C664	0.292319	0.231143	0.239299	0.211629	0.837944	0.41696	0.402862	mutual_knn
C059	C501	0.292183	0.189962	0.274528	0.274898	0.873535	0.446586	0.342789	mutual_knn
C407	C651	0.292173	0.218889	0.235927	0.253475	0.866025	0.417104	0.601086	mutual_knn
C590	C643	0.292145	0.232604	0.25582	0.132323	0.858651	0.475836	0.459678	mutual_knn
C522	C624	0.292143	0.217112	0.204245	0.356212	0.866921	0.339705	0.392908	mutual_knn
C371	C468	0.292085	0.194427	0.216773	0.353168	0.94523	0.367612	0.335292	mutual_knn
C500	C587	0.292049	0.194954	0.236517	0.418579	0.817587	0.433578	0.463996	mutual_knn
C315	C560	0.292042	0.168452	0.221756	0.418268	0.994627	0.364311	0.298668	mutual_knn
C399	C555	0.292041	0.194856	0.242933	0.253969	0.963364	0.397683	0.337922	mutual_knn
C023	C227	0.292016	0.202256	0.238868	0.333543	0.858729	0.392826	0.394496	mutual_knn
C208	C541	0.291944	0.21404	0.216812	0.263201	0.935601	0.361387	0.4188	mutual_knn
C298	C417	0.291942	0.178943	0.220014	0.416513	0.948157	0.397213	0.316033	mutual_knn
C319	C645	0.29193	0.218713	0.230566	0.182742	0.951297	0.384503	0.368921	mutual_knn
C043	C052	0.291859	0.195806	0.192473	0.447804	0.914337	0.346946	0.333466	mutual_knn
C546	C653	0.291503	0.221178	0.19541	0.303959	0.918956	0.327241	0.407113	mutual_knn
C521	C578	0.290952	0.185819	0.205485	0.392622	0.971349	0.350198	0.372315	mutual_knn
C059	C607	0.290736	0.1803	0.159215	0.536907	0.991306	0.283711	0.333472	mutual_knn
C510	C594	0.290589	0.212268	0.195226	0.302688	0.956183	0.348132	0.365579	mutual_knn
C399	C513	0.290559	0.168342	0.200411	0.487974	0.974679	0.344482	0.302092	mutual_knn
C099	C373	0.29052	0.217566	0.25347	0.225072	0.831891	0.473771	0.642877	mutual_knn
C461	C561	0.290512	0.181166	0.186743	0.463734	0.975324	0.322486	0.314781	mutual_knn
C466	C565	0.290177	0.23827	0.210054	0.141666	0.938591	0.350583	0.389559	mutual_knn
C246	C302	0.290133	0.171674	0.20112	0.452101	0.9875	0.387372	0.356468	mutual_knn
C532	C573	0.290084	0.191139	0.238137	0.266481	0.964252	0.391347	0.327137	mutual_knn
C011	C060	0.289674	0.167485	0.170006	0.581054	0.968246	0.311129	0.310611	mutual_knn
C131	C178	0.289652	0.202998	0.222836	0.266295	0.946724	0.385099	0.379536	mutual_knn
C094	C256	0.289566	0.175942	0.238442	0.342725	0.957901	0.388272	0.35701	mutual_knn
C352	C378	0.289301	0.223424	0.226694	0.172434	0.923381	0.384154	0.372829	mutual_knn
C588	C593	0.289251	0.204494	0.186458	0.339951	0.97072	0.317803	0.342592	mutual_knn
C449	C650	0.289208	0.183772	0.21204	0.367217	0.969886	0.352076	0.359054	mutual_knn
C573	C601	0.28914	0.178879	0.240984	0.317933	0.956123	0.393069	0.324394	mutual_knn
C582	C613	0.28904	0.183719	0.243296	0.275869	0.966045	0.39718	0.377014	mutual_knn
C446	C487	0.289033	0.189796	0.225732	0.345822	0.91833	0.372297	0.333492	mutual_knn
C343	C423	0.289002	0.190585	0.202376	0.378247	0.951715	0.349869	0.339384	mutual_knn
C406	C578	0.288967	0.191933	0.209623	0.328034	0.973104	0.353821	0.331492	mutual_knn
C133	C135	0.288927	0.201152	0.232255	0.26442	0.922331	0.410539	0.459164	mutual_knn
C169	C274	0.288688	0.202237	0.213551	0.276903	0.95814	0.380935	0.447058	mutual_knn
C028	C213	0.288681	0.25107	0.242072	0.180676	0.724569	0.446931	0.47947	mutual_knn
C388	C402	0.288617	0.216854	0.238248	0.183459	0.903699	0.400077	0.390715	mutual_knn
C221	C377	0.288455	0.212134	0.270639	0.081288	0.930678	0.464772	0.416377	mutual_knn
C441	C661	0.288266	0.260661	0.187165	0.234476	0.783389	0.364719	0.498703	mutual_knn
C047	C244	0.288196	0.20775	0.196694	0.293287	0.959836	0.34559	0.454053	mutual_knn
C004	C175	0.288112	0.175194	0.251319	0.30044	0.950757	0.476711	0.321748	mutual_knn
C076	C526	0.288005	0.170683	0.189206	0.495338	0.963681	0.331279	0.343523	mutual_knn
C260	C398	0.287875	0.185619	0.23422	0.289759	0.958238	0.405587	0.383401	mutual_knn
C602	C605	0.287667	0.171532	0.207369	0.400372	0.996527	0.350347	0.321261	mutual_knn
C267	C492	0.287655	0.220024	0.186373	0.254286	0.963021	0.324454	0.4234	mutual_knn
C047	C099	0.28751	0.203875	0.217917	0.305323	0.896653	0.375049	0.386512	mutual_knn
C608	C673	0.287472	0.20063	0.275404	0.236206	0.809155	0.448447	0.353067	mutual_knn
C126	C239	0.287384	0.184294	0.268079	0.229473	0.918665	0.446081	0.35059	mutual_knn
C090	C429	0.28727	0.178928	0.191666	0.463371	0.939689	0.343042	0.379068	mutual_knn
C179	C505	0.287173	0.139615	0.204641	0.576963	0.98277	0.361793	0.311364	mutual_knn
C313	C629	0.287076	0.193103	0.171849	0.428171	0.961524	0.296701	0.344614	mutual_knn
C242	C324	0.286806	0.20913	0.196371	0.250393	0.9829	0.33869	0.452867	mutual_knn
C085	C403	0.286802	0.211686	0.206137	0.26525	0.92593	0.37899	0.402002	mutual_knn
C596	C649	0.286772	0.215912	0.233779	0.198911	0.887905	0.395149	0.420719	mutual_knn
C077	C640	0.286739	0.212272	0.236456	0.16176	0.934899	0.398354	0.412408	mutual_knn
C163	C277	0.286698	0.147925	0.182944	0.595966	0.982558	0.331175	0.343865	mutual_knn
C064	C191	0.286641	0.176044	0.202738	0.410219	0.967762	0.348582	0.384986	mutual_knn
C285	C432	0.286519	0.19054	0.224097	0.293408	0.946791	0.375505	0.323722	mutual_knn
C125	C629	0.286461	0.17806	0.237467	0.284343	0.977569	0.40213	0.305179	mutual_knn
C610	C672	0.286394	0.190272	0.168904	0.421683	0.984185	0.290324	0.320019	mutual_knn
C074	C185	0.286289	0.179634	0.243676	0.274058	0.959637	0.428044	0.316444	mutual_knn
C247	C619	0.286277	0.190031	0.228223	0.293664	0.934284	0.404212	0.330068	mutual_knn
C245	C509	0.286115	0.216713	0.225148	0.172003	0.930138	0.3842	0.393328	mutual_knn
C348	C519	0.286082	0.195231	0.213732	0.288785	0.954686	0.357602	0.370211	mutual_knn
C526	C584	0.286045	0.171819	0.180661	0.483224	0.976142	0.311662	0.348584	mutual_knn
C133	C262	0.285874	0.204088	0.250139	0.241497	0.846389	0.41034	0.357819	mutual_knn
C337	C487	0.28549	0.165394	0.235039	0.35502	0.967787	0.394526	0.287592	mutual_knn
C273	C528	0.285437	0.149538	0.277081	0.347439	0.928003	0.457765	0.287795	mutual_knn
C121	C174	0.285293	0.198398	0.216652	0.247312	0.963676	0.356725	0.332586	mutual_knn
C221	C634	0.285086	0.177836	0.218109	0.423395	0.88396	0.369099	0.337601	mutual_knn
C407	C660	0.285082	0.189811	0.223351	0.333642	0.898072	0.373813	0.390713	mutual_knn
C112	C169	0.28504	0.185679	0.20475	0.362849	0.944911	0.376361	0.31524	mutual_knn
C464	C583	0.284789	0.275998	0.170821	0.199832	0.755602	0.31508	0.487076	mutual_knn
C461	C492	0.284674	0.247982	0.174586	0.128158	0.954915	0.303201	0.417387	mutual_knn
C456	C654	0.284106	0.160027	0.17523	0.549546	0.965693	0.299158	0.347252	mutual_knn
C509	C534	0.283706	0.212215	0.205148	0.200021	0.960513	0.356581	0.389193	mutual_knn
C467	C655	0.283598	0.150721	0.238974	0.448621	0.916831	0.4294	0.339913	mutual_knn
C382	C560	0.283458	0.214361	0.196655	0.215576	0.95723	0.359223	0.434416	mutual_knn
C405	C609	0.283279	0.190748	0.223427	0.311677	0.897085	0.392282	0.380174	mutual_knn
C282	C535	0.283111	0.180698	0.199947	0.396155	0.931625	0.334717	0.371648	mutual_knn
C587	C646	0.283053	0.165408	0.227433	0.428006	0.893188	0.372593	0.366748	mutual_knn
C560	C586	0.283051	0.171689	0.225928	0.345269	0.949011	0.371791	0.37118	mutual_knn
C126	C438	0.282865	0.188014	0.182971	0.371757	0.967906	0.341872	0.365686	mutual_knn
C112	C489	0.282842	0.188674	0.24479	0.220126	0.930556	0.427316	0.38523	mutual_knn
C388	C559	0.282702	0.208944	0.217449	0.194896	0.935059	0.388103	0.42386	mutual_knn
C350	C363	0.282584	0.184749	0.201992	0.310458	0.985664	0.339786	0.399589	mutual_knn
C617	C653	0.282549	0.188139	0.248686	0.352001	0.786737	0.449151	0.361806	mutual_knn
C166	C474	0.28233	0.197161	0.177341	0.362419	0.943055	0.308515	0.36868	mutual_knn
C467	C613	0.282324	0.166414	0.217912	0.418244	0.919189	0.365859	0.339503	mutual_knn
C406	C551	0.282322	0.175372	0.239015	0.283723	0.945594	0.391606	0.305632	mutual_knn
C389	C650	0.282142	0.197571	0.197913	0.253256	0.98657	0.340438	0.386872	mutual_knn
C169	C339	0.282123	0.200939	0.185225	0.318594	0.942266	0.315272	0.361903	mutual_knn
C237	C593	0.282031	0.155083	0.260892	0.287826	0.974398	0.413837	0.316579	mutual_knn
C035	C215	0.281979	0.146411	0.208125	0.542808	0.920553	0.35364	0.266406	mutual_knn
C344	C485	0.281942	0.208976	0.195602	0.196563	0.991168	0.364622	0.355239	mutual_knn
C374	C599	0.281904	0.191152	0.175323	0.402632	0.934685	0.309934	0.485175	mutual_knn
C240	C244	0.281754	0.152807	0.243581	0.355773	0.966988	0.437198	0.272467	mutual_knn
C187	C644	0.281723	0.175288	0.225484	0.311711	0.952628	0.368936	0.322026	mutual_knn
C450	C468	0.281635	0.199335	0.219885	0.256247	0.903777	0.367211	0.347913	mutual_knn
C100	C175	0.281614	0.180951	0.237496	0.287248	0.911647	0.42395	0.338333	mutual_knn
C290	C319	0.281543	0.173209	0.213412	0.315878	0.993275	0.360303	0.303717	mutual_knn
C203	C424	0.281464	0.167679	0.205084	0.397238	0.963754	0.376775	0.305711	mutual_knn
C028	C369	0.281204	0.208994	0.245307	0.164276	0.866872	0.462214	0.349799	mutual_knn
C151	C261	0.281032	0.192068	0.223658	0.273872	0.905131	0.390714	0.364499	mutual_knn
C126	C433	0.280929	0.208469	0.239874	0.138176	0.90915	0.401848	0.35059	mutual_knn
C213	C441	0.280881	0.160458	0.247245	0.329376	0.935414	0.434864	0.294549	mutual_knn
C382	C588	0.280863	0.201125	0.164331	0.354754	0.955259	0.298248	0.37786	mutual_knn
C392	C663	0.280807	0.1553	0.264286	0.276743	0.961972	0.459456	0.314265	mutual_knn
C041	C052	0.280779	0.183613	0.22086	0.323982	0.903162	0.395378	0.364513	mutual_knn
C274	C294	0.280655	0.180485	0.23052	0.301334	0.911234	0.383254	0.345958	mutual_knn
C315	C549	0.280653	0.239363	0.20012	0.157067	0.852286	0.346939	0.415998	mutual_knn
C222	C590	0.280645	0.204695	0.196814	0.291185	0.90134	0.378027	0.450714	mutual_knn
C362	C598	0.280589	0.189635	0.270257	0.226851	0.820099	0.438528	0.325758	mutual_knn
C101	C274	0.280583	0.18241	0.210576	0.359161	0.902897	0.386161	0.33549	mutual_knn
C541	C558	0.280558	0.213256	0.208692	0.204422	0.9088	0.356213	0.369468	mutual_knn
C199	C234	0.280461	0.217636	0.181888	0.207923	0.962842	0.323362	0.386841	mutual_knn
C343	C607	0.280298	0.184625	0.190888	0.345389	0.961805	0.330624	0.330371	mutual_knn
C053	C574	0.280189	0.231404	0.224152	0.145341	0.827066	0.375443	0.433625	mutual_knn
C492	C494	0.280172	0.214644	0.176493	0.331694	0.867324	0.301689	0.419632	mutual_knn
C185	C645	0.280084	0.206342	0.206602	0.215593	0.933735	0.357271	0.362621	mutual_knn
C447	C598	0.279996	0.181578	0.207888	0.404277	0.864136	0.369677	0.314587	mutual_knn
C252	C587	0.27996	0.167578	0.208129	0.432628	0.904695	0.382112	0.354049	mutual_knn
C317	C398	0.279713	0.188279	0.243387	0.167882	0.957692	0.405587	0.383401	mutual_knn
C084	C510	0.279643	0.186591	0.183185	0.337962	0.975962	0.348132	0.336062	mutual_knn
C082	C350	0.279439	0.135251	0.213724	0.480085	0.996879	0.354656	0.289529	mutual_knn
C212	C491	0.279431	0.184896	0.226989	0.274106	0.914756	0.395066	0.432918	mutual_knn
C140	C603	0.279362	0.144732	0.212561	0.443577	0.988695	0.356001	0.300002	mutual_knn
